Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"document = DataTest.createDocumentTest(auto5, auto6, null, ""dummy.pdf"", ""dummy.pdf"")",,,,23-05-2025 23:18:27,23-05-2025 23:18:27,0.000s,PASSED
loginScreen.login(auto5),,,,23-05-2025 23:18:27,23-05-2025 23:18:34,6.982s,PASSED
homeScreen.openRequestList(),,,,23-05-2025 23:18:34,23-05-2025 23:18:39,5.248s,PASSED
homeScreen.createRequest(REQUEST_NAME),,,,23-05-2025 23:18:39,23-05-2025 23:18:46,6.166s,PASSED
pdfSignScreen.fillInTitle(document.getTitle()),,,,23-05-2025 23:18:46,23-05-2025 23:18:49,3.383s,PASSED
pdfSignScreen.selectPriority(document.getPriority()),,,,23-05-2025 23:18:49,23-05-2025 23:18:51,1.857s,PASSED
pdfSignScreen.selectTime(document.getTime()),,,,23-05-2025 23:18:51,23-05-2025 23:18:54,2.907s,PASSED
pdfSignScreen.fillInDescription(document.getDescription()),,,,23-05-2025 23:18:54,23-05-2025 23:18:56,1.748s,PASSED
pdfSignScreen.selectAssigner(getAssigner().getEmail()),,,,23-05-2025 23:18:56,23-05-2025 23:19:02,6.351s,PASSED
pdfSignScreen.openMainFileBrowser(),,,,23-05-2025 23:19:02,23-05-2025 23:19:07,4.854s,PASSED
fileBrowserScreen.attachFile(document.getMainFileName()),,,,23-05-2025 23:19:07,23-05-2025 23:19:16,8.943s,PASSED
pdfSignScreen.openSubFileBrowser(),,,,23-05-2025 23:19:16,23-05-2025 23:19:17,0.994s,PASSED
fileBrowserScreen.attachFile(document.getSubFileName()),,,,23-05-2025 23:19:17,23-05-2025 23:19:26,9.406s,PASSED
pdfSignScreen.performAction(SEND_APPROVE),,,,23-05-2025 23:19:26,23-05-2025 23:19:29,2.755s,PASSED
pdfSignScreen.fillInOpinion(document.getComment()),,,,23-05-2025 23:19:29,23-05-2025 23:19:30,0.823s,PASSED
pdfSignScreen.submitRequest(),,,,23-05-2025 23:19:30,23-05-2025 23:19:37,7.497s,PASSED
documentInformationScreen.backToHome(),,,,23-05-2025 23:19:37,23-05-2025 23:19:37,0.177s,PASSED
homeScreen.logout(),,,,23-05-2025 23:19:37,23-05-2025 23:19:46,8.443s,PASSED
document.setStatus(WAIT_APPROVE),,,,23-05-2025 23:19:46,23-05-2025 23:19:46,0.001s,PASSED
document.setAssigner(auto5),,,,23-05-2025 23:19:46,23-05-2025 23:19:46,0.000s,PASSED
loginScreen.login(auto6),,,,23-05-2025 23:19:46,23-05-2025 23:19:54,8.256s,PASSED
homeScreen.goToIncomingDocument(),,,,23-05-2025 23:19:54,23-05-2025 23:19:54,0.100s,PASSED
inComingDocument.viewInformationDocument(document),,,,23-05-2025 23:19:54,23-05-2025 23:20:00,6.216s,PASSED
documentInformationScreen.checkDocumentTitle(document),,,,23-05-2025 23:20:00,23-05-2025 23:20:01,0.347s,PASSED
documentInformationScreen.checkSender(document),,,,23-05-2025 23:20:01,23-05-2025 23:20:01,0.116s,PASSED
documentInformationScreen.checkStatus(document),,,,23-05-2025 23:20:01,23-05-2025 23:20:01,0.117s,PASSED
documentInformationScreen.checkCreateDate(),,,,23-05-2025 23:20:01,23-05-2025 23:20:01,0.119s,PASSED
documentInformationScreen.checkFinishDate(document),,,,23-05-2025 23:20:01,23-05-2025 23:20:01,0.131s,PASSED
documentInformationScreen.checkPriority(document),,,,23-05-2025 23:20:01,23-05-2025 23:20:01,0.137s,PASSED
documentInformationScreen.checkDescription(document),,,,23-05-2025 23:20:01,23-05-2025 23:20:01,0.140s,PASSED
documentInformationScreen.checkAssigner(document),,,,23-05-2025 23:20:01,23-05-2025 23:20:03,1.329s,PASSED
documentInformationScreen.checkPresentFileName(document),,,,23-05-2025 23:20:03,23-05-2025 23:20:04,1.073s,PASSED
documentInformationScreen.checkAttachFileName(document),,,,23-05-2025 23:20:04,23-05-2025 23:20:06,1.736s,PASSED
"documentInformationScreen.performAction(document, APPROVE)",,,,23-05-2025 23:20:06,23-05-2025 23:20:12,6.281s,PASSED
documentInformationScreen.backToHome(),,,,23-05-2025 23:20:12,23-05-2025 23:20:12,0.201s,PASSED
document.setSender(auto6),,,,23-05-2025 23:20:12,23-05-2025 23:20:12,0.000s,PASSED
inComingDocument.checkItemInDocument(),,,,23-05-2025 23:20:12,23-05-2025 23:20:12,0.000s,PASSED
homeScreen.goToOutComingDocument(),,,,23-05-2025 23:20:12,23-05-2025 23:20:22,9.900s,PASSED
outComingDocument.viewInformationDocument(document),,,,23-05-2025 23:20:22,23-05-2025 23:20:23,1.112s,PASSED
documentInformationScreen.checkDocumentTitle(document),,,,23-05-2025 23:20:23,23-05-2025 23:20:28,4.564s,PASSED
documentInformationScreen.checkSender(document),,,,23-05-2025 23:20:28,23-05-2025 23:20:28,0.099s,PASSED
documentInformationScreen.checkStatus(document),,,,23-05-2025 23:20:28,23-05-2025 23:20:28,0.104s,PASSED
documentInformationScreen.checkCreateDate(),,,,23-05-2025 23:20:28,23-05-2025 23:20:28,0.114s,PASSED
documentInformationScreen.checkFinishDate(document),,,,23-05-2025 23:20:28,23-05-2025 23:20:28,0.112s,PASSED
documentInformationScreen.checkPriority(document),,,,23-05-2025 23:20:28,23-05-2025 23:20:28,0.116s,PASSED
documentInformationScreen.checkDescription(document),,,,23-05-2025 23:20:28,23-05-2025 23:20:28,0.146s,PASSED
documentInformationScreen.checkAssigner(document),,,,23-05-2025 23:20:28,23-05-2025 23:20:30,1.428s,PASSED
documentInformationScreen.checkPresentFileName(document),,,,23-05-2025 23:20:30,23-05-2025 23:20:31,1.074s,PASSED
documentInformationScreen.checkAttachFileName(document),,,,23-05-2025 23:20:31,23-05-2025 23:20:33,1.819s,PASSED
"documentInformationScreen.checkComment(auto6, COMMENT)",,,,23-05-2025 23:20:33,23-05-2025 23:20:34,1.223s,PASSED
documentInformationScreen.backToHome(),,,,23-05-2025 23:20:34,23-05-2025 23:20:38,4.495s,PASSED
inComingDocument.checkItemInDocument(),,,,23-05-2025 23:20:38,23-05-2025 23:20:38,0.000s,PASSED
Start listener action : afterTest,,,,23-05-2025 23:20:38,23-05-2025 23:20:39,0.581s,PASSED
,,,,,,,
Test Cases/IPAPER APP/015 DUYET TAI MAIN FILE_NHAP Y KIEN,,,,23-05-2025 23:21:37,23-05-2025 23:23:49,2m - 11.781s,PASSED
Start listener action : beforeTest,,,,23-05-2025 23:21:37,23-05-2025 23:21:39,2.558s,PASSED
"REQUEST_NAME = ""Trình ký PDF có sẵn""",,,,23-05-2025 23:21:39,23-05-2025 23:21:39,0.001s,PASSED
"COMMENT = ""Commented by automation team""",,,,23-05-2025 23:21:39,23-05-2025 23:21:39,0.000s,PASSED
auto5 = DataTest.getUserTest5(),,,,23-05-2025 23:21:39,23-05-2025 23:21:39,0.001s,PASSED
auto6 = DataTest.getUserTest6(),,,,23-05-2025 23:21:39,23-05-2025 23:21:39,0.000s,PASSED
"document = DataTest.createDocumentTest(auto5, auto6, null, ""dummy.pdf"", ""dummy.pdf"")",,,,23-05-2025 23:21:39,23-05-2025 23:21:39,0.001s,PASSED
loginScreen.login(auto5),,,,23-05-2025 23:21:39,23-05-2025 23:21:47,7.591s,PASSED
homeScreen.openRequestList(),,,,23-05-2025 23:21:47,23-05-2025 23:21:52,5.283s,PASSED
homeScreen.createRequest(REQUEST_NAME),,,,23-05-2025 23:21:52,23-05-2025 23:21:58,5.877s,PASSED
pdfSignScreen.fillInTitle(document.getTitle()),,,,23-05-2025 23:21:58,23-05-2025 23:22:01,2.958s,PASSED
pdfSignScreen.selectPriority(document.getPriority()),,,,23-05-2025 23:22:01,23-05-2025 23:22:03,2.009s,PASSED
pdfSignScreen.selectTime(document.getTime()),,,,23-05-2025 23:22:03,23-05-2025 23:22:06,2.934s,PASSED
pdfSignScreen.fillInDescription(document.getDescription()),,,,23-05-2025 23:22:06,23-05-2025 23:22:08,1.637s,PASSED
pdfSignScreen.selectAssigner(getAssigner().getEmail()),,,,23-05-2025 23:22:08,23-05-2025 23:22:14,5.988s,PASSED
pdfSignScreen.openMainFileBrowser(),,,,23-05-2025 23:22:14,23-05-2025 23:22:19,4.981s,PASSED
fileBrowserScreen.attachFile(document.getMainFileName()),,,,23-05-2025 23:22:19,23-05-2025 23:22:28,9.140s,PASSED
pdfSignScreen.openSubFileBrowser(),,,,23-05-2025 23:22:28,23-05-2025 23:22:29,1.044s,PASSED
fileBrowserScreen.attachFile(document.getSubFileName()),,,,23-05-2025 23:22:29,23-05-2025 23:22:38,9.178s,PASSED
pdfSignScreen.performAction(SEND_APPROVE),,,,23-05-2025 23:22:38,23-05-2025 23:22:41,2.743s,PASSED
pdfSignScreen.fillInOpinion(document.getComment()),,,,23-05-2025 23:22:41,23-05-2025 23:22:42,0.820s,PASSED
pdfSignScreen.submitRequest(),,,,23-05-2025 23:22:42,23-05-2025 23:22:50,8.470s,PASSED
documentInformationScreen.backToHome(),,,,23-05-2025 23:22:50,23-05-2025 23:22:50,0.216s,PASSED
homeScreen.logout(),,,,23-05-2025 23:22:50,23-05-2025 23:22:59,8.362s,PASSED
document.setStatus(WAIT_APPROVE),,,,23-05-2025 23:22:59,23-05-2025 23:22:59,0.001s,PASSED
document.setAssigner(auto5),,,,23-05-2025 23:22:59,23-05-2025 23:22:59,0.000s,PASSED
loginScreen.login(auto6),,,,23-05-2025 23:22:59,23-05-2025 23:23:07,8.499s,PASSED
homeScreen.goToIncomingDocument(),,,,23-05-2025 23:23:07,23-05-2025 23:23:07,0.086s,PASSED
inComingDocument.viewMainFile(document),,,,23-05-2025 23:23:07,23-05-2025 23:23:12,4.517s,PASSED
document.setSender(auto6),,,,23-05-2025 23:23:12,23-05-2025 23:23:12,0.001s,PASSED
"documentInformationScreen.performAction(document, APPROVE, COMMENT)",,,,23-05-2025 23:23:12,23-05-2025 23:23:22,9.888s,PASSED
documentInformationScreen.backToHome(),,,,23-05-2025 23:23:22,23-05-2025 23:23:22,0.221s,PASSED
inComingDocument.checkItemInDocument(),,,,23-05-2025 23:23:22,23-05-2025 23:23:22,0.001s,PASSED
homeScreen.goToOutComingDocument(),,,,23-05-2025 23:23:22,23-05-2025 23:23:32,9.960s,PASSED
outComingDocument.viewInformationDocument(document),,,,23-05-2025 23:23:32,23-05-2025 23:23:33,1.114s,PASSED
documentInformationScreen.checkDocumentTitle(document),,,,23-05-2025 23:23:33,23-05-2025 23:23:37,4.351s,PASSED
documentInformationScreen.checkSender(document),,,,23-05-2025 23:23:37,23-05-2025 23:23:37,0.108s,PASSED
documentInformationScreen.checkStatus(document),,,,23-05-2025 23:23:37,23-05-2025 23:23:37,0.117s,PASSED
documentInformationScreen.checkCreateDate(),,,,23-05-2025 23:23:37,23-05-2025 23:23:38,0.123s,PASSED
documentInformationScreen.checkFinishDate(document),,,,23-05-2025 23:23:38,23-05-2025 23:23:38,0.120s,PASSED
documentInformationScreen.checkPriority(document),,,,23-05-2025 23:23:38,23-05-2025 23:23:38,0.106s,PASSED
documentInformationScreen.checkDescription(document),,,,23-05-2025 23:23:38,23-05-2025 23:23:38,0.129s,PASSED
documentInformationScreen.checkAssigner(document),,,,23-05-2025 23:23:38,23-05-2025 23:23:39,1.422s,PASSED
documentInformationScreen.checkPresentFileName(document),,,,23-05-2025 23:23:39,23-05-2025 23:23:40,1.073s,PASSED
documentInformationScreen.checkAttachFileName(document),,,,23-05-2025 23:23:40,23-05-2025 23:23:42,1.844s,PASSED
"documentInformationScreen.checkComment(auto6, COMMENT)",,,,23-05-2025 23:23:42,23-05-2025 23:23:44,1.311s,PASSED
documentInformationScreen.backToHome(),,,,23-05-2025 23:23:44,23-05-2025 23:23:48,4.481s,PASSED
inComingDocument.checkItemInDocument(),,,,23-05-2025 23:23:48,23-05-2025 23:23:48,0.000s,PASSED
Start listener action : afterTest,,,,23-05-2025 23:23:48,23-05-2025 23:23:49,0.491s,PASSED
,,,,,,,
Test Cases/IPAPER APP/014 DUYET TAI MAIN FILE_KHÔNG NHAP Y KIEN,,,,23-05-2025 23:23:49,23-05-2025 23:25:56,2m - 7.180s,PASSED
Start listener action : beforeTest,,,,23-05-2025 23:23:49,23-05-2025 23:23:51,2.564s,PASSED
"REQUEST_NAME = ""Trình ký PDF có sẵn""",,,,23-05-2025 23:23:51,23-05-2025 23:23:51,0.000s,PASSED
"COMMENT = ""Không có bình luận""",,,,23-05-2025 23:23:51,23-05-2025 23:23:51,0.000s,PASSED
auto5 = DataTest.getUserTest5(),,,,23-05-2025 23:23:51,23-05-2025 23:23:51,0.001s,PASSED
auto6 = DataTest.getUserTest6(),,,,23-05-2025 23:23:51,23-05-2025 23:23:51,0.000s,PASSED
"document = DataTest.createDocumentTest(auto5, auto6, null, ""dummy.pdf"", ""dummy.pdf"")",,,,23-05-2025 23:23:51,23-05-2025 23:23:51,0.002s,PASSED
loginScreen.login(auto5),,,,23-05-2025 23:23:51,23-05-2025 23:23:58,7.134s,PASSED
homeScreen.openRequestList(),,,,23-05-2025 23:23:58,23-05-2025 23:24:04,5.329s,PASSED
homeScreen.createRequest(REQUEST_NAME),,,,23-05-2025 23:24:04,23-05-2025 23:24:10,6.035s,PASSED
pdfSignScreen.fillInTitle(document.getTitle()),,,,23-05-2025 23:24:10,23-05-2025 23:24:12,2.692s,PASSED
pdfSignScreen.selectPriority(document.getPriority()),,,,23-05-2025 23:24:12,23-05-2025 23:24:14,1.980s,PASSED
pdfSignScreen.selectTime(document.getTime()),,,,23-05-2025 23:24:14,23-05-2025 23:24:17,2.652s,PASSED
pdfSignScreen.fillInDescription(document.getDescription()),,,,23-05-2025 23:24:17,23-05-2025 23:24:19,1.737s,PASSED
pdfSignScreen.selectAssigner(getAssigner().getEmail()),,,,23-05-2025 23:24:19,23-05-2025 23:24:24,4.827s,PASSED
pdfSignScreen.openMainFileBrowser(),,,,23-05-2025 23:24:24,23-05-2025 23:24:29,4.983s,PASSED
fileBrowserScreen.attachFile(document.getMainFileName()),,,,23-05-2025 23:24:29,23-05-2025 23:24:38,9.599s,PASSED
pdfSignScreen.openSubFileBrowser(),,,,23-05-2025 23:24:38,23-05-2025 23:24:40,1.676s,PASSED
fileBrowserScreen.attachFile(document.getSubFileName()),,,,23-05-2025 23:24:40,23-05-2025 23:24:48,8.040s,PASSED
pdfSignScreen.performAction(SEND_APPROVE),,,,23-05-2025 23:24:48,23-05-2025 23:24:49,1.581s,PASSED
pdfSignScreen.fillInOpinion(document.getComment()),,,,23-05-2025 23:24:49,23-05-2025 23:24:51,2.016s,PASSED
pdfSignScreen.submitRequest(),,,,23-05-2025 23:24:51,23-05-2025 23:24:59,7.950s,PASSED
documentInformationScreen.backToHome(),,,,23-05-2025 23:24:59,23-05-2025 23:25:00,0.213s,PASSED
homeScreen.logout(),,,,23-05-2025 23:25:00,23-05-2025 23:25:08,8.418s,PASSED
document.setStatus(WAIT_APPROVE),,,,23-05-2025 23:25:08,23-05-2025 23:25:08,0.001s,PASSED
document.setAssigner(auto5),,,,23-05-2025 23:25:08,23-05-2025 23:25:08,0.000s,PASSED
loginScreen.login(auto6),,,,23-05-2025 23:25:08,23-05-2025 23:25:16,8.286s,PASSED
homeScreen.goToIncomingDocument(),,,,23-05-2025 23:25:16,23-05-2025 23:25:16,0.081s,PASSED
inComingDocument.viewMainFile(document),,,,23-05-2025 23:25:16,23-05-2025 23:25:21,4.474s,PASSED
document.setSender(auto6),,,,23-05-2025 23:25:21,23-05-2025 23:25:21,0.001s,PASSED
"documentInformationScreen.performAction(document, APPROVE)",,,,23-05-2025 23:25:21,23-05-2025 23:25:28,7.254s,PASSED
documentInformationScreen.backToHome(),,,,23-05-2025 23:25:28,23-05-2025 23:25:28,0.240s,PASSED
inComingDocument.checkItemInDocument(),,,,23-05-2025 23:25:28,23-05-2025 23:25:28,0.000s,PASSED
homeScreen.goToOutComingDocument(),,,,23-05-2025 23:25:28,23-05-2025 23:25:38,10.013s,PASSED
outComingDocument.viewInformationDocument(document),,,,23-05-2025 23:25:38,23-05-2025 23:25:40,1.123s,PASSED
documentInformationScreen.checkDocumentTitle(document),,,,23-05-2025 23:25:40,23-05-2025 23:25:44,4.897s,PASSED
documentInformationScreen.checkSender(document),,,,23-05-2025 23:25:44,23-05-2025 23:25:45,0.102s,PASSED
documentInformationScreen.checkStatus(document),,,,23-05-2025 23:25:45,23-05-2025 23:25:45,0.100s,PASSED
documentInformationScreen.checkCreateDate(),,,,23-05-2025 23:25:45,23-05-2025 23:25:45,0.111s,PASSED
documentInformationScreen.checkFinishDate(document),,,,23-05-2025 23:25:45,23-05-2025 23:25:45,0.116s,PASSED
documentInformationScreen.checkPriority(document),,,,23-05-2025 23:25:45,23-05-2025 23:25:45,0.118s,PASSED
documentInformationScreen.checkDescription(document),,,,23-05-2025 23:25:45,23-05-2025 23:25:45,0.134s,PASSED
documentInformationScreen.checkAssigner(document),,,,23-05-2025 23:25:45,23-05-2025 23:25:47,1.430s,PASSED
documentInformationScreen.checkPresentFileName(document),,,,23-05-2025 23:25:47,23-05-2025 23:25:48,1.025s,PASSED
documentInformationScreen.checkAttachFileName(document),,,,23-05-2025 23:25:48,23-05-2025 23:25:49,1.809s,PASSED
"documentInformationScreen.checkComment(auto6, COMMENT)",,,,23-05-2025 23:25:49,23-05-2025 23:25:51,1.338s,PASSED
documentInformationScreen.backToHome(),,,,23-05-2025 23:25:51,23-05-2025 23:25:55,4.529s,PASSED
inComingDocument.checkItemInDocument(),,,,23-05-2025 23:25:55,23-05-2025 23:25:55,0.001s,PASSED
Start listener action : afterTest,,,,23-05-2025 23:25:55,23-05-2025 23:25:56,0.494s,PASSED
,,,,,,,
Test Cases/IPAPER APP/016 DUYET CO CC_KHONG NHAP Y KIEN,,,,23-05-2025 23:25:56,23-05-2025 23:29:21,3m - 24.802s,PASSED
Start listener action : beforeTest,,,,23-05-2025 23:25:56,23-05-2025 23:25:58,2.561s,PASSED
"REQUEST_NAME = ""Trình ký PDF có sẵn""",,,,23-05-2025 23:25:58,23-05-2025 23:25:58,0.000s,PASSED
"COMMENT = ""Không có bình luận""",,,,23-05-2025 23:25:58,23-05-2025 23:25:58,0.000s,PASSED
auto5 = DataTest.getUserTest5(),,,,23-05-2025 23:25:58,23-05-2025 23:25:58,0.001s,PASSED
auto6 = DataTest.getUserTest6(),,,,23-05-2025 23:25:58,23-05-2025 23:25:58,0.000s,PASSED
auto7 = DataTest.getUserTest7(),,,,23-05-2025 23:25:58,23-05-2025 23:25:58,0.000s,PASSED
"document = DataTest.createDocumentTest(auto5, auto6, null, ""dummy.pdf"", ""dummy.pdf"")",,,,23-05-2025 23:25:58,23-05-2025 23:25:58,0.000s,PASSED
loginScreen.login(auto5),,,,23-05-2025 23:25:58,23-05-2025 23:26:06,7.574s,PASSED
homeScreen.openRequestList(),,,,23-05-2025 23:26:06,23-05-2025 23:26:11,5.278s,PASSED
homeScreen.createRequest(REQUEST_NAME),,,,23-05-2025 23:26:11,23-05-2025 23:26:18,7.166s,PASSED
pdfSignScreen.fillInTitle(document.getTitle()),,,,23-05-2025 23:26:18,23-05-2025 23:26:20,1.562s,PASSED
pdfSignScreen.selectPriority(document.getPriority()),,,,23-05-2025 23:26:20,23-05-2025 23:26:22,2.502s,PASSED
pdfSignScreen.selectTime(document.getTime()),,,,23-05-2025 23:26:22,23-05-2025 23:26:25,2.389s,PASSED
pdfSignScreen.fillInDescription(document.getDescription()),,,,23-05-2025 23:26:25,23-05-2025 23:26:27,1.778s,PASSED
pdfSignScreen.selectAssigner(getAssigner().getEmail()),,,,23-05-2025 23:26:27,23-05-2025 23:26:33,6.146s,PASSED
pdfSignScreen.openMainFileBrowser(),,,,23-05-2025 23:26:33,23-05-2025 23:26:38,4.928s,PASSED
fileBrowserScreen.attachFile(document.getMainFileName()),,,,23-05-2025 23:26:38,23-05-2025 23:26:47,9.072s,PASSED
pdfSignScreen.openSubFileBrowser(),,,,23-05-2025 23:26:47,23-05-2025 23:26:48,1.078s,PASSED
fileBrowserScreen.attachFile(document.getSubFileName()),,,,23-05-2025 23:26:48,23-05-2025 23:26:57,9.178s,PASSED
pdfSignScreen.performAction(SEND_APPROVE),,,,23-05-2025 23:26:57,23-05-2025 23:27:00,3.247s,PASSED
pdfSignScreen.fillInOpinion(document.getComment()),,,,23-05-2025 23:27:00,23-05-2025 23:27:01,0.812s,PASSED
pdfSignScreen.submitRequest(),,,,23-05-2025 23:27:01,23-05-2025 23:27:09,8.101s,PASSED
documentInformationScreen.backToHome(),,,,23-05-2025 23:27:09,23-05-2025 23:27:09,0.220s,PASSED
homeScreen.logout(),,,,23-05-2025 23:27:09,23-05-2025 23:27:18,8.416s,PASSED
document.setStatus(WAIT_APPROVE),,,,23-05-2025 23:27:18,23-05-2025 23:27:18,0.000s,PASSED
document.setAssigner(auto5),,,,23-05-2025 23:27:18,23-05-2025 23:27:18,0.000s,PASSED
loginScreen.login(auto6),,,,23-05-2025 23:27:18,23-05-2025 23:27:27,9.419s,PASSED
homeScreen.goToIncomingDocument(),,,,23-05-2025 23:27:27,23-05-2025 23:27:27,0.082s,PASSED
inComingDocument.viewMainFile(document),,,,23-05-2025 23:27:27,23-05-2025 23:27:32,4.466s,PASSED
"documentInformationScreen.performAction(document, APPROVE_ADD_CC, null, auto7)",,,,23-05-2025 23:27:32,23-05-2025 23:27:49,16.750s,PASSED
document.setSender(auto6),,,,23-05-2025 23:27:49,23-05-2025 23:27:49,0.001s,PASSED
documentInformationScreen.backToHome(),,,,23-05-2025 23:27:49,23-05-2025 23:27:49,0.197s,PASSED
inComingDocument.checkItemInDocument(),,,,23-05-2025 23:27:49,23-05-2025 23:27:49,0.000s,PASSED
homeScreen.goToOutComingDocument(),,,,23-05-2025 23:27:49,23-05-2025 23:27:59,9.917s,PASSED
outComingDocument.viewInformationDocument(document),,,,23-05-2025 23:27:59,23-05-2025 23:28:00,1.092s,PASSED
documentInformationScreen.checkDocumentTitle(document),,,,23-05-2025 23:28:00,23-05-2025 23:28:04,4.427s,PASSED
documentInformationScreen.checkSender(document),,,,23-05-2025 23:28:04,23-05-2025 23:28:04,0.103s,PASSED
documentInformationScreen.checkStatus(document),,,,23-05-2025 23:28:04,23-05-2025 23:28:04,0.107s,PASSED
documentInformationScreen.checkCreateDate(),,,,23-05-2025 23:28:04,23-05-2025 23:28:04,0.119s,PASSED
documentInformationScreen.checkFinishDate(document),,,,23-05-2025 23:28:04,23-05-2025 23:28:05,0.118s,PASSED
documentInformationScreen.checkPriority(document),,,,23-05-2025 23:28:05,23-05-2025 23:28:05,0.124s,PASSED
documentInformationScreen.checkDescription(document),,,,23-05-2025 23:28:05,23-05-2025 23:28:05,0.143s,PASSED
documentInformationScreen.checkAssigner(document),,,,23-05-2025 23:28:05,23-05-2025 23:28:06,1.331s,PASSED
documentInformationScreen.checkPresentFileName(document),,,,23-05-2025 23:28:06,23-05-2025 23:28:12,5.482s,PASSED
documentInformationScreen.checkAttachFileName(document),,,,23-05-2025 23:28:12,23-05-2025 23:28:14,1.824s,PASSED
"documentInformationScreen.checkComment(auto6, COMMENT)",,,,23-05-2025 23:28:14,23-05-2025 23:28:15,1.358s,PASSED
documentInformationScreen.backToHome(),,,,23-05-2025 23:28:15,23-05-2025 23:28:19,4.575s,PASSED
inComingDocument.checkItemInDocument(),,,,23-05-2025 23:28:19,23-05-2025 23:28:19,0.001s,PASSED
homeScreen.logout(),,,,23-05-2025 23:28:19,23-05-2025 23:28:28,8.079s,PASSED
loginScreen.login(auto7),,,,23-05-2025 23:28:28,23-05-2025 23:28:36,8.322s,PASSED
homeScreen.goToIncomingDocument(),,,,23-05-2025 23:28:36,23-05-2025 23:28:36,0.055s,PASSED
inComingDocument.goToRelatedDocument(),,,,23-05-2025 23:28:36,23-05-2025 23:28:38,1.751s,PASSED
relatedDocumentScreen.viewInformationDocument(document),,,,23-05-2025 23:28:38,23-05-2025 23:28:48,10.234s,PASSED
documentInformationScreen.checkDocumentTitle(document),,,,23-05-2025 23:28:48,23-05-2025 23:28:53,5.096s,PASSED
documentInformationScreen.checkSender(document),,,,23-05-2025 23:28:53,23-05-2025 23:28:53,0.078s,PASSED
documentInformationScreen.checkStatus(document),,,,23-05-2025 23:28:53,23-05-2025 23:28:53,0.098s,PASSED
documentInformationScreen.checkCreateDate(),,,,23-05-2025 23:28:53,23-05-2025 23:28:53,0.093s,PASSED
documentInformationScreen.checkFinishDate(document),,,,23-05-2025 23:28:53,23-05-2025 23:28:53,0.092s,PASSED
documentInformationScreen.checkPriority(document),,,,23-05-2025 23:28:53,23-05-2025 23:28:53,0.132s,PASSED
documentInformationScreen.checkDescription(document),,,,23-05-2025 23:28:53,23-05-2025 23:28:54,0.145s,PASSED
documentInformationScreen.checkAssigner(document),,,,23-05-2025 23:28:54,23-05-2025 23:28:55,1.424s,PASSED
documentInformationScreen.checkPresentFileName(document),,,,23-05-2025 23:28:55,23-05-2025 23:29:01,5.753s,PASSED
documentInformationScreen.checkAttachFileName(document),,,,23-05-2025 23:29:01,23-05-2025 23:29:02,1.661s,PASSED
"documentInformationScreen.checkComment(auto6, COMMENT)",,,,23-05-2025 23:29:02,23-05-2025 23:29:04,1.261s,PASSED
documentInformationScreen.checkUserCannotEditDocument(),,,,23-05-2025 23:29:04,23-05-2025 23:29:15,11.772s,PASSED
documentInformationScreen.backToHome(),,,,23-05-2025 23:29:15,23-05-2025 23:29:20,4.511s,PASSED
Start listener action : afterTest,,,,23-05-2025 23:29:20,23-05-2025 23:29:21,0.525s,PASSED
,,,,,,,
Test Cases/IPAPER APP/017 DUYET CO CC_NHAP Y KIEN,,,,23-05-2025 23:39:45,23-05-2025 23:41:56,2m - 10.695s,ERROR
Start listener action : beforeTest,,,,23-05-2025 23:39:45,23-05-2025 23:39:48,2.662s,PASSED
"REQUEST_NAME = ""Trình ký PDF có sẵn""",,,,23-05-2025 23:39:48,23-05-2025 23:39:48,0.000s,PASSED
"COMMENT = ""Commented by automation team in case 17""",,,,23-05-2025 23:39:48,23-05-2025 23:39:48,0.000s,PASSED
auto5 = DataTest.getUserTest5(),,,,23-05-2025 23:39:48,23-05-2025 23:39:48,0.000s,PASSED
auto6 = DataTest.getUserTest6(),,,,23-05-2025 23:39:48,23-05-2025 23:39:48,0.000s,PASSED
auto7 = DataTest.getUserTest7(),,,,23-05-2025 23:39:48,23-05-2025 23:39:48,0.001s,PASSED
"document = DataTest.createDocumentTest(auto5, auto6, null, ""dummy.pdf"", ""dummy.pdf"")",,,,23-05-2025 23:39:48,23-05-2025 23:39:48,0.000s,PASSED
loginScreen.login(auto5),,,,23-05-2025 23:39:48,23-05-2025 23:39:56,7.993s,PASSED
homeScreen.openRequestList(),,,,23-05-2025 23:39:56,23-05-2025 23:40:01,5.380s,PASSED
homeScreen.createRequest(REQUEST_NAME),,,,23-05-2025 23:40:01,23-05-2025 23:40:08,6.529s,PASSED
pdfSignScreen.fillInTitle(document.getTitle()),,,,23-05-2025 23:40:08,23-05-2025 23:40:10,2.754s,PASSED
pdfSignScreen.selectPriority(document.getPriority()),,,,23-05-2025 23:40:10,23-05-2025 23:40:12,1.957s,PASSED
pdfSignScreen.selectTime(document.getTime()),,,,23-05-2025 23:40:12,23-05-2025 23:40:15,2.953s,PASSED
pdfSignScreen.fillInDescription(document.getDescription()),,,,23-05-2025 23:40:15,23-05-2025 23:40:17,1.744s,PASSED
pdfSignScreen.selectAssigner(getAssigner().getEmail()),,,,23-05-2025 23:40:17,23-05-2025 23:40:23,6.256s,PASSED
pdfSignScreen.openMainFileBrowser(),,,,23-05-2025 23:40:23,23-05-2025 23:40:28,4.955s,PASSED
fileBrowserScreen.attachFile(document.getMainFileName()),,,,23-05-2025 23:40:28,23-05-2025 23:40:37,9.061s,PASSED
