Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
homeScreen.openRequestList(),,,,22-05-2025 16:01:55,22-05-2025 16:02:02,6.184s,PASSED
homeScreen.createRequest(REQUEST_NAME),,,,22-05-2025 16:02:02,22-05-2025 16:02:06,3.977s,PASSED
pdfSignScreen.fillInTitle(document.getTitle()),,,,22-05-2025 16:02:06,22-05-2025 16:02:09,3.119s,PASSED
pdfSignScreen.selectPriority(document.getPriority()),,,,22-05-2025 16:02:09,22-05-2025 16:02:11,2.540s,PASSED
pdfSignScreen.selectTime(document.getTime()),,,,22-05-2025 16:02:11,22-05-2025 16:02:14,2.507s,PASSED
pdfSignScreen.fillInDescription(document.getDescription()),,,,22-05-2025 16:02:14,22-05-2025 16:02:16,1.758s,PASSED
pdfSignScreen.selectAssigner(getAssigner().getEmail()),,,,22-05-2025 16:02:16,22-05-2025 16:02:21,5.882s,PASSED
pdfSignScreen.openMainFileBrowser(),,,,22-05-2025 16:02:21,22-05-2025 16:02:30,8.413s,PASSED
fileBrowserScreen.attachFile(document.getMainFileName()),,,,22-05-2025 16:02:30,22-05-2025 16:02:40,9.910s,PASSED
pdfSignScreen.openSubFileBrowser(),,,,22-05-2025 16:02:40,22-05-2025 16:02:42,2.304s,PASSED
fileBrowserScreen.attachFile(document.getSubFileName()),,,,22-05-2025 16:02:42,22-05-2025 16:02:50,8.117s,PASSED
pdfSignScreen.performAction(SEND_WITH_COMENT),,,,22-05-2025 16:02:50,22-05-2025 16:02:53,3.268s,PASSED
pdfSignScreen.fillInOpinion(USER_CREATE_COMMENT),,,,22-05-2025 16:02:53,22-05-2025 16:02:54,0.836s,PASSED
pdfSignScreen.submitRequest(),,,,22-05-2025 16:02:54,22-05-2025 16:03:03,8.485s,PASSED
documentInformationScreen.backToHome(),,,,22-05-2025 16:03:03,22-05-2025 16:03:03,0.217s,PASSED
homeScreen.logout(),,,,22-05-2025 16:03:03,22-05-2025 16:03:11,8.428s,PASSED
document.setStatus(WAIT_GET_COMMENT),,,,22-05-2025 16:03:11,22-05-2025 16:03:11,0.001s,PASSED
document.setAssigner(auto5),,,,22-05-2025 16:03:11,22-05-2025 16:03:11,0.002s,PASSED
loginScreen.login(auto6),,,,22-05-2025 16:03:11,22-05-2025 16:03:26,14.595s,PASSED
homeScreen.goToIncomingDocument(),,,,22-05-2025 16:03:26,22-05-2025 16:03:26,0.096s,PASSED
inComingDocument.viewInformationDocument(document),,,,22-05-2025 16:03:26,22-05-2025 16:03:34,7.585s,PASSED
documentInformationScreen.checkDocumentTitle(document),,,,22-05-2025 16:03:34,22-05-2025 16:03:34,0.354s,PASSED
documentInformationScreen.checkSender(document),,,,22-05-2025 16:03:34,22-05-2025 16:03:34,0.123s,PASSED
documentInformationScreen.checkStatus(document),,,,22-05-2025 16:03:34,22-05-2025 16:03:34,0.128s,PASSED
documentInformationScreen.checkCreateDate(),,,,22-05-2025 16:03:34,22-05-2025 16:03:34,0.129s,PASSED
documentInformationScreen.checkFinishDate(document),,,,22-05-2025 16:03:34,22-05-2025 16:03:35,0.125s,PASSED
documentInformationScreen.checkPriority(document),,,,22-05-2025 16:03:35,22-05-2025 16:03:35,0.130s,PASSED
documentInformationScreen.checkDescription(document),,,,22-05-2025 16:03:35,22-05-2025 16:03:35,0.158s,PASSED
documentInformationScreen.checkAssigner(document),,,,22-05-2025 16:03:35,22-05-2025 16:03:37,1.664s,PASSED
documentInformationScreen.checkPresentFileName(document),,,,22-05-2025 16:03:37,22-05-2025 16:03:38,1.177s,PASSED
documentInformationScreen.checkAttachFileName(document),,,,22-05-2025 16:03:38,22-05-2025 16:03:40,1.824s,PASSED
"documentInformationScreen.performAction(document, COMMENT, ASSIGNER_COMMENT)",,,,22-05-2025 16:03:40,22-05-2025 16:03:49,9.209s,PASSED
documentInformationScreen.backToHome(),,,,22-05-2025 16:03:49,22-05-2025 16:03:49,0.217s,PASSED
document.setSender(auto6),,,,22-05-2025 16:03:49,22-05-2025 16:03:49,0.001s,PASSED
inComingDocument.checkItemInDocument(),,,,22-05-2025 16:03:49,22-05-2025 16:03:49,0.000s,PASSED
homeScreen.goToOutComingDocument(),,,,22-05-2025 16:03:49,22-05-2025 16:03:59,10.141s,PASSED
outComingDocument.viewInformationDocument(document),,,,22-05-2025 16:03:59,22-05-2025 16:04:01,1.755s,PASSED
documentInformationScreen.checkDocumentTitle(document),,,,22-05-2025 16:04:01,22-05-2025 16:04:08,7.306s,PASSED
documentInformationScreen.checkSender(document),,,,22-05-2025 16:04:08,22-05-2025 16:04:08,0.082s,PASSED
documentInformationScreen.checkStatus(document),,,,22-05-2025 16:04:08,22-05-2025 16:04:08,0.106s,PASSED
documentInformationScreen.checkCreateDate(),,,,22-05-2025 16:04:08,22-05-2025 16:04:08,0.125s,PASSED
documentInformationScreen.checkFinishDate(document),,,,22-05-2025 16:04:08,22-05-2025 16:04:09,0.126s,PASSED
documentInformationScreen.checkPriority(document),,,,22-05-2025 16:04:09,22-05-2025 16:04:09,0.137s,PASSED
documentInformationScreen.checkDescription(document),,,,22-05-2025 16:04:09,22-05-2025 16:04:09,0.151s,PASSED
documentInformationScreen.isAssignerDisplayed(),,,,22-05-2025 16:04:09,22-05-2025 16:04:12,3.136s,PASSED
documentInformationScreen.checkPresentFileName(document),,,,22-05-2025 16:04:12,22-05-2025 16:04:13,1.025s,PASSED
documentInformationScreen.checkAttachFileName(document),,,,22-05-2025 16:04:13,22-05-2025 16:04:15,1.819s,PASSED
"documentInformationScreen.checkComment(auto6, ASSIGNER_COMMENT)",,,,22-05-2025 16:04:15,22-05-2025 16:04:16,1.348s,PASSED
"documentInformationScreen.checkComment(auto5, USER_CREATE_COMMENT)",,,,22-05-2025 16:04:16,22-05-2025 16:04:17,1.155s,PASSED
documentInformationScreen.backToHome(),,,,22-05-2025 16:04:17,22-05-2025 16:04:22,4.581s,PASSED
inComingDocument.checkItemInDocument(),,,,22-05-2025 16:04:22,22-05-2025 16:04:22,0.000s,PASSED
Start listener action : afterTest,,,,22-05-2025 16:04:22,22-05-2025 16:04:22,0.516s,PASSED
,,,,,,,
Test Cases/IPAPER APP/005 TAO YEU CAU LAY Y KIEN_NHIEU NGUOI,,,,22-05-2025 16:04:22,22-05-2025 16:09:10,4m - 47.884s,FAILED
Start listener action : beforeTest,,,,22-05-2025 16:04:22,22-05-2025 16:04:25,2.077s,PASSED
"REQUEST_NAME = ""Trình ký PDF có sẵn""",,,,22-05-2025 16:04:25,22-05-2025 16:04:25,0.000s,PASSED
"USER_CREATE_COMMENT = ""Commented by user create document""",,,,22-05-2025 16:04:25,22-05-2025 16:04:25,0.001s,PASSED
"AUTO6_COMMENT = ""Commented by auto6""",,,,22-05-2025 16:04:25,22-05-2025 16:04:25,0.000s,PASSED
"AUTO7_COMMENT = ""Commented by auto7""",,,,22-05-2025 16:04:25,22-05-2025 16:04:25,0.001s,PASSED
"AUTO8_COMMENT = ""Commented by auto8""",,,,22-05-2025 16:04:25,22-05-2025 16:04:25,0.000s,PASSED
auto5 = DataTest.getUserTest5(),,,,22-05-2025 16:04:25,22-05-2025 16:04:25,0.002s,PASSED
auto6 = DataTest.getUserTest6(),,,,22-05-2025 16:04:25,22-05-2025 16:04:25,0.000s,PASSED
auto7 = DataTest.getUserTest7(),,,,22-05-2025 16:04:25,22-05-2025 16:04:25,0.000s,PASSED
auto8 = DataTest.getUserTest8(),,,,22-05-2025 16:04:25,22-05-2025 16:04:25,0.000s,PASSED
"document = DataTest.createDocumentTest(auto5, auto6, null, ""dummy.pdf"", ""dummy.pdf"")",,,,22-05-2025 16:04:25,22-05-2025 16:04:25,0.001s,PASSED
loginScreen.login(auto5),,,,22-05-2025 16:04:25,22-05-2025 16:04:37,12.828s,PASSED
homeScreen.openRequestList(),,,,22-05-2025 16:04:37,22-05-2025 16:04:43,5.217s,PASSED
homeScreen.createRequest(REQUEST_NAME),,,,22-05-2025 16:04:43,22-05-2025 16:04:47,4.837s,PASSED
pdfSignScreen.fillInTitle(document.getTitle()),,,,22-05-2025 16:04:47,22-05-2025 16:04:58,10.869s,PASSED
pdfSignScreen.selectPriority(document.getPriority()),,,,22-05-2025 16:04:58,22-05-2025 16:05:00,2.049s,PASSED
pdfSignScreen.selectTime(document.getTime()),,,,22-05-2025 16:05:00,22-05-2025 16:05:03,3.005s,PASSED
pdfSignScreen.fillInDescription(document.getDescription()),,,,22-05-2025 16:05:03,22-05-2025 16:05:05,1.875s,PASSED
pdfSignScreen.selectAssigner(getAssigner().getEmail()),,,,22-05-2025 16:05:05,22-05-2025 16:05:11,5.577s,PASSED
pdfSignScreen.selectAssigner(auto7),,,,22-05-2025 16:05:11,22-05-2025 16:05:17,6.031s,PASSED
pdfSignScreen.selectAssigner(auto8),,,,22-05-2025 16:05:17,22-05-2025 16:05:23,5.928s,PASSED
pdfSignScreen.openMainFileBrowser(),,,,22-05-2025 16:05:23,22-05-2025 16:05:28,5.047s,PASSED
fileBrowserScreen.attachFile(document.getMainFileName()),,,,22-05-2025 16:05:28,22-05-2025 16:05:37,9.256s,PASSED
pdfSignScreen.openSubFileBrowser(),,,,22-05-2025 16:05:37,22-05-2025 16:05:42,5.021s,PASSED
fileBrowserScreen.attachFile(document.getSubFileName()),,,,22-05-2025 16:05:42,22-05-2025 16:05:52,9.787s,PASSED
pdfSignScreen.performAction(SEND_WITH_COMENT),,,,22-05-2025 16:05:52,22-05-2025 16:05:55,2.708s,PASSED
pdfSignScreen.fillInOpinion(USER_CREATE_COMMENT),,,,22-05-2025 16:05:55,22-05-2025 16:05:55,0.831s,PASSED
pdfSignScreen.submitRequest(),,,,22-05-2025 16:05:55,22-05-2025 16:06:05,9.412s,PASSED
documentInformationScreen.backToHome(),,,,22-05-2025 16:06:05,22-05-2025 16:06:05,0.177s,PASSED
homeScreen.logout(),,,,22-05-2025 16:06:05,22-05-2025 16:06:13,8.289s,PASSED
document.setStatus(WAIT_GET_COMMENT),,,,22-05-2025 16:06:13,22-05-2025 16:06:13,0.001s,PASSED
document.setAssigner(auto5),,,,22-05-2025 16:06:13,22-05-2025 16:06:13,0.001s,PASSED
loginScreen.login(auto6),,,,22-05-2025 16:06:13,22-05-2025 16:06:28,14.344s,PASSED
homeScreen.goToIncomingDocument(),,,,22-05-2025 16:06:28,22-05-2025 16:06:28,0.589s,PASSED
inComingDocument.viewInformationDocument(document),,,,22-05-2025 16:06:28,22-05-2025 16:06:35,6.573s,PASSED
documentInformationScreen.isSendCommentDisplayed(),,,,22-05-2025 16:06:35,22-05-2025 16:06:38,2.818s,PASSED
documentInformationScreen.checkDocumentTitle(document),,,,22-05-2025 16:06:38,22-05-2025 16:06:38,0.365s,PASSED
documentInformationScreen.checkSender(document),,,,22-05-2025 16:06:38,22-05-2025 16:06:38,0.134s,PASSED
documentInformationScreen.checkCreateDate(),,,,22-05-2025 16:06:38,22-05-2025 16:06:38,0.129s,PASSED
documentInformationScreen.checkFinishDate(document),,,,22-05-2025 16:06:38,22-05-2025 16:06:38,0.128s,PASSED
documentInformationScreen.checkPriority(document),,,,22-05-2025 16:06:38,22-05-2025 16:06:39,0.142s,PASSED
documentInformationScreen.checkDescription(document),,,,22-05-2025 16:06:39,22-05-2025 16:06:39,0.156s,PASSED
documentInformationScreen.checkAssigner(document),,,,22-05-2025 16:06:39,22-05-2025 16:06:40,1.430s,PASSED
documentInformationScreen.checkPresentFileName(document),,,,22-05-2025 16:06:40,22-05-2025 16:06:41,1.082s,PASSED
documentInformationScreen.checkAttachFileName(document),,,,22-05-2025 16:06:41,22-05-2025 16:06:43,1.807s,PASSED
"documentInformationScreen.performAction(document, COMMENT, AUTO6_COMMENT)",,,,22-05-2025 16:06:43,22-05-2025 16:06:51,8.237s,PASSED
documentInformationScreen.backToHome(),,,,22-05-2025 16:06:51,22-05-2025 16:06:52,0.552s,PASSED
homeScreen.logout(),,,,22-05-2025 16:06:52,22-05-2025 16:07:00,8.559s,PASSED
loginScreen.login(auto7),,,,22-05-2025 16:07:00,22-05-2025 16:07:13,13.039s,PASSED
homeScreen.goToIncomingDocument(),,,,22-05-2025 16:07:13,22-05-2025 16:07:14,0.105s,PASSED
inComingDocument.viewInformationDocument(document),,,,22-05-2025 16:07:14,22-05-2025 16:07:21,6.956s,PASSED
documentInformationScreen.isSendCommentDisplayed(),,,,22-05-2025 16:07:21,22-05-2025 16:07:23,2.015s,PASSED
documentInformationScreen.checkDocumentTitle(document),,,,22-05-2025 16:07:23,22-05-2025 16:07:23,0.365s,PASSED
documentInformationScreen.checkSender(document),,,,22-05-2025 16:07:23,22-05-2025 16:07:23,0.131s,PASSED
documentInformationScreen.checkCreateDate(),,,,22-05-2025 16:07:23,22-05-2025 16:07:23,0.131s,PASSED
documentInformationScreen.checkFinishDate(document),,,,22-05-2025 16:07:23,22-05-2025 16:07:23,0.138s,PASSED
documentInformationScreen.checkPriority(document),,,,22-05-2025 16:07:23,22-05-2025 16:07:23,0.144s,PASSED
documentInformationScreen.checkDescription(document),,,,22-05-2025 16:07:23,22-05-2025 16:07:24,0.152s,PASSED
documentInformationScreen.checkAssigner(document),,,,22-05-2025 16:07:24,22-05-2025 16:07:25,1.341s,PASSED
documentInformationScreen.checkPresentFileName(document),,,,22-05-2025 16:07:25,22-05-2025 16:07:26,1.112s,PASSED
documentInformationScreen.checkAttachFileName(document),,,,22-05-2025 16:07:26,22-05-2025 16:07:28,1.856s,PASSED
"documentInformationScreen.performAction(document, COMMENT, AUTO7_COMMENT)",,,,22-05-2025 16:07:28,22-05-2025 16:07:36,8.083s,PASSED
documentInformationScreen.backToHome(),,,,22-05-2025 16:07:36,22-05-2025 16:07:37,0.722s,PASSED
homeScreen.logout(),,,,22-05-2025 16:07:37,22-05-2025 16:07:45,8.433s,PASSED
loginScreen.login(auto8),,,,22-05-2025 16:07:45,22-05-2025 16:08:01,16.200s,PASSED
homeScreen.goToIncomingDocument(),,,,22-05-2025 16:08:01,22-05-2025 16:08:01,0.066s,PASSED
inComingDocument.viewInformationDocument(document),,,,22-05-2025 16:08:01,22-05-2025 16:08:07,5.513s,PASSED
documentInformationScreen.isSendCommentDisplayed(),,,,22-05-2025 16:08:07,22-05-2025 16:08:09,2.046s,PASSED
documentInformationScreen.checkDocumentTitle(document),,,,22-05-2025 16:08:09,22-05-2025 16:08:09,0.344s,PASSED
documentInformationScreen.checkSender(document),,,,22-05-2025 16:08:09,22-05-2025 16:08:09,0.121s,FAILED
documentInformationScreen.checkCreateDate(),,,,22-05-2025 16:08:09,22-05-2025 16:08:10,0.137s,PASSED
documentInformationScreen.checkFinishDate(document),,,,22-05-2025 16:08:10,22-05-2025 16:08:10,0.135s,PASSED
documentInformationScreen.checkPriority(document),,,,22-05-2025 16:08:10,22-05-2025 16:08:10,0.133s,PASSED
documentInformationScreen.checkDescription(document),,,,22-05-2025 16:08:10,22-05-2025 16:08:10,0.151s,PASSED
documentInformationScreen.checkAssigner(document),,,,22-05-2025 16:08:10,22-05-2025 16:08:11,1.329s,PASSED
documentInformationScreen.checkPresentFileName(document),,,,22-05-2025 16:08:11,22-05-2025 16:08:12,1.093s,PASSED
documentInformationScreen.checkAttachFileName(document),,,,22-05-2025 16:08:12,22-05-2025 16:08:14,1.769s,PASSED
"documentInformationScreen.performAction(document, COMMENT, AUTO8_COMMENT)",,,,22-05-2025 16:08:14,22-05-2025 16:08:23,8.385s,PASSED
documentInformationScreen.backToHome(),,,,22-05-2025 16:08:23,22-05-2025 16:08:23,0.121s,PASSED
homeScreen.logout(),,,,22-05-2025 16:08:23,22-05-2025 16:08:31,8.314s,PASSED
loginScreen.login(auto5),,,,22-05-2025 16:08:31,22-05-2025 16:08:45,13.963s,PASSED
homeScreen.goToOutComingDocument(),,,,22-05-2025 16:08:45,22-05-2025 16:08:55,9.839s,PASSED
outComingDocument.viewInformationDocument(document),,,,22-05-2025 16:08:55,22-05-2025 16:08:56,1.121s,PASSED
documentInformationScreen.checkDocumentTitle(document),,,,22-05-2025 16:08:56,22-05-2025 16:09:01,4.678s,PASSED
