Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"auto5 = DataTest.getUserTest(""auto5"")",,,,18-05-2025 14:27:29,18-05-2025 14:27:29,0.000s,PASSED
"auto6 = DataTest.getUserTest(""auto6"")",,,,18-05-2025 14:27:29,18-05-2025 14:27:29,0.000s,PASSED
"auto7 = DataTest.getUserTest(""auto7"")",,,,18-05-2025 14:27:29,18-05-2025 14:27:29,0.001s,PASSED
"auto8 = DataTest.getUserTest(""auto8"")",,,,18-05-2025 14:27:29,18-05-2025 14:27:29,0.001s,PASSED
"document = DataTest.createDocumentTest(auto5, auto6, auto7, ""dummy.pdf"", ""dummy.pdf"")",,,,18-05-2025 14:27:29,18-05-2025 14:27:29,0.001s,PASSED
loginScreen.login(auto5),,,,18-05-2025 14:27:29,18-05-2025 14:27:37,7.690s,PASSED
homeScreen.openRequestList(),,,,18-05-2025 14:27:37,18-05-2025 14:27:42,5.247s,PASSED
homeScreen.createRequest(REQUEST_NAME),,,,18-05-2025 14:27:42,18-05-2025 14:27:46,3.600s,PASSED
pdfSignScreen.fillInTitle(title),,,,18-05-2025 14:27:46,18-05-2025 14:27:48,2.407s,PASSED
pdfSignScreen.selectPriority(priority),,,,18-05-2025 14:27:48,18-05-2025 14:27:50,2.002s,PASSED
pdfSignScreen.selectTime(time),,,,18-05-2025 14:27:50,18-05-2025 14:27:53,3.002s,PASSED
pdfSignScreen.fillInDescription(description),,,,18-05-2025 14:27:53,18-05-2025 14:27:55,1.748s,PASSED
pdfSignScreen.openMainFileBrowser(),,,,18-05-2025 14:27:55,18-05-2025 14:27:56,1.017s,PASSED
fileBrowserScreen.attachFile(mainFileName),,,,18-05-2025 14:27:56,18-05-2025 14:28:02,6.102s,PASSED
pdfSignScreen.openSubFileBrowser(),,,,18-05-2025 14:28:02,18-05-2025 14:28:07,5.026s,PASSED
fileBrowserScreen.attachFile(subFileName),,,,18-05-2025 14:28:07,18-05-2025 14:28:13,6.207s,PASSED
pdfSignScreen.processDefinition(auto6),,,,18-05-2025 14:28:13,18-05-2025 14:28:21,8.320s,PASSED
"pdfSignScreen.processDefinition(auto7, auto8)",,,,18-05-2025 14:28:21,18-05-2025 14:28:37,15.492s,PASSED
pdfSignScreen.performAction(SEND_APPROVE),,,,18-05-2025 14:28:37,18-05-2025 14:28:40,2.774s,PASSED
pdfSignScreen.fillInOpinion(document.getComment()),,,,18-05-2025 14:28:40,18-05-2025 14:28:40,0.787s,PASSED
pdfSignScreen.submitRequest(),,,,18-05-2025 14:28:40,18-05-2025 14:28:49,8.600s,PASSED
document.setStatus(WAIT_APPROVE),,,,18-05-2025 14:28:49,18-05-2025 14:28:49,0.001s,PASSED
documentInformationScreen.backToHome(),,,,18-05-2025 14:28:49,18-05-2025 14:28:49,0.188s,PASSED
homeScreen.goToOutComingDocument(),,,,18-05-2025 14:28:49,18-05-2025 14:28:59,9.363s,PASSED
outComingDocument.viewInformationDocument(document),,,,18-05-2025 14:28:59,18-05-2025 14:29:00,1.123s,PASSED
documentInformationScreen.checkDocumentTitle(document),,,,18-05-2025 14:29:00,18-05-2025 14:29:04,4.296s,PASSED
documentInformationScreen.checkSender(document),,,,18-05-2025 14:29:04,18-05-2025 14:29:04,0.114s,PASSED
documentInformationScreen.checkStatus(document),,,,18-05-2025 14:29:04,18-05-2025 14:29:04,0.118s,PASSED
documentInformationScreen.checkCreateDate(),,,,18-05-2025 14:29:04,18-05-2025 14:29:04,0.128s,PASSED
documentInformationScreen.checkFinishDate(document),,,,18-05-2025 14:29:04,18-05-2025 14:29:05,0.121s,PASSED
documentInformationScreen.checkPriority(document),,,,18-05-2025 14:29:05,18-05-2025 14:29:05,0.141s,PASSED
documentInformationScreen.checkDescription(document),,,,18-05-2025 14:29:05,18-05-2025 14:29:05,0.156s,PASSED
documentInformationScreen.checkPresentFileName(document),,,,18-05-2025 14:29:05,18-05-2025 14:29:06,0.985s,PASSED
documentInformationScreen.checkAttachFileName(document),,,,18-05-2025 14:29:06,18-05-2025 14:29:07,1.628s,PASSED
"documentInformationScreen.checkAssigners(auto6, auto7, auto8)",,,,18-05-2025 14:29:07,18-05-2025 14:29:16,8.403s,PASSED
documentInformationScreen.backToHome(),,,,18-05-2025 14:29:16,18-05-2025 14:29:20,4.489s,PASSED
homeScreen.logout(),,,,18-05-2025 14:29:20,18-05-2025 14:29:29,8.232s,PASSED
loginScreen.login(auto6),,,,18-05-2025 14:29:29,18-05-2025 14:29:37,8.726s,PASSED
document.setAssigner(auto5),,,,18-05-2025 14:29:37,18-05-2025 14:29:37,0.002s,PASSED
homeScreen.goToIncomingDocument(),,,,18-05-2025 14:29:37,18-05-2025 14:29:37,0.077s,PASSED
inComingDocument.viewInformationDocument(document),,,,18-05-2025 14:29:37,18-05-2025 14:29:43,5.875s,PASSED
documentInformationScreen.checkDocumentTitle(document),,,,18-05-2025 14:29:43,18-05-2025 14:29:44,0.317s,PASSED
documentInformationScreen.checkSender(document),,,,18-05-2025 14:29:44,18-05-2025 14:29:44,0.074s,PASSED
documentInformationScreen.checkStatus(document),,,,18-05-2025 14:29:44,18-05-2025 14:29:44,0.105s,PASSED
documentInformationScreen.checkCreateDate(),,,,18-05-2025 14:29:44,18-05-2025 14:29:44,0.121s,PASSED
documentInformationScreen.checkFinishDate(document),,,,18-05-2025 14:29:44,18-05-2025 14:29:44,0.081s,PASSED
documentInformationScreen.checkPriority(document),,,,18-05-2025 14:29:44,18-05-2025 14:29:44,0.105s,PASSED
documentInformationScreen.checkDescription(document),,,,18-05-2025 14:29:44,18-05-2025 14:29:44,0.139s,PASSED
documentInformationScreen.checkPresentFileName(document),,,,18-05-2025 14:29:44,18-05-2025 14:29:50,5.601s,PASSED
documentInformationScreen.checkAttachFileName(document),,,,18-05-2025 14:29:50,18-05-2025 14:29:52,1.756s,PASSED
"documentInformationScreen.checkAssigners(auto6, auto7, auto8)",,,,18-05-2025 14:29:52,18-05-2025 14:30:00,8.845s,PASSED
Start listener action : afterTest,,,,18-05-2025 14:30:00,18-05-2025 14:30:01,0.550s,PASSED
,,,,,,,
Test Cases/IPAPER APP/031 HOAN TAT HO SO,,,,18-05-2025 14:30:01,18-05-2025 14:32:29,2m - 27.993s,PASSED
Start listener action : beforeTest,,,,18-05-2025 14:30:01,18-05-2025 14:30:03,2.055s,PASSED
"REQUEST_NAME = ""Trình ký PDF có sẵn""",,,,18-05-2025 14:30:03,18-05-2025 14:30:03,0.001s,PASSED
"COMMENT = ""Commented by automation team""",,,,18-05-2025 14:30:03,18-05-2025 14:30:03,0.002s,PASSED
"auto5 = DataTest.getUserTest(""auto5"")",,,,18-05-2025 14:30:03,18-05-2025 14:30:03,0.001s,PASSED
"auto6 = DataTest.getUserTest(""auto6"")",,,,18-05-2025 14:30:03,18-05-2025 14:30:03,0.001s,PASSED
"document = DataTest.createDocumentTest(auto5, auto6, null, ""dummy.pdf"", ""dummy.pdf"")",,,,18-05-2025 14:30:03,18-05-2025 14:30:03,0.004s,PASSED
loginScreen.login(auto5),,,,18-05-2025 14:30:03,18-05-2025 14:30:11,8.037s,PASSED
homeScreen.openRequestList(),,,,18-05-2025 14:30:11,18-05-2025 14:30:16,5.277s,PASSED
homeScreen.createRequest(REQUEST_NAME),,,,18-05-2025 14:30:16,18-05-2025 14:30:19,3.071s,PASSED
pdfSignScreen.fillInTitle(document.getTitle()),,,,18-05-2025 14:30:19,18-05-2025 14:30:22,2.855s,PASSED
pdfSignScreen.selectPriority(document.getPriority()),,,,18-05-2025 14:30:22,18-05-2025 14:30:24,1.818s,PASSED
pdfSignScreen.selectTime(document.getTime()),,,,18-05-2025 14:30:24,18-05-2025 14:30:27,3.039s,PASSED
pdfSignScreen.fillInDescription(document.getDescription()),,,,18-05-2025 14:30:27,18-05-2025 14:30:29,1.718s,PASSED
pdfSignScreen.selectAssigner(getAssigner().getEmail()),,,,18-05-2025 14:30:29,18-05-2025 14:30:34,5.481s,PASSED
pdfSignScreen.openMainFileBrowser(),,,,18-05-2025 14:30:34,18-05-2025 14:30:39,5.016s,PASSED
fileBrowserScreen.attachFile(document.getMainFileName()),,,,18-05-2025 14:30:39,18-05-2025 14:30:46,6.180s,PASSED
pdfSignScreen.openSubFileBrowser(),,,,18-05-2025 14:30:46,18-05-2025 14:30:47,1.413s,PASSED
fileBrowserScreen.attachFile(document.getSubFileName()),,,,18-05-2025 14:30:47,18-05-2025 14:30:53,6.214s,PASSED
pdfSignScreen.performAction(SEND_APPROVE),,,,18-05-2025 14:30:53,18-05-2025 14:30:57,4.001s,PASSED
pdfSignScreen.fillInOpinion(document.getComment()),,,,18-05-2025 14:30:57,18-05-2025 14:30:58,0.772s,PASSED
pdfSignScreen.submitRequest(),,,,18-05-2025 14:30:58,18-05-2025 14:31:06,8.348s,PASSED
documentInformationScreen.backToHome(),,,,18-05-2025 14:31:06,18-05-2025 14:31:07,0.200s,PASSED
homeScreen.logout(),,,,18-05-2025 14:31:07,18-05-2025 14:31:15,8.833s,PASSED
document.setStatus(WAIT_APPROVE),,,,18-05-2025 14:31:15,18-05-2025 14:31:15,0.000s,PASSED
document.setAssigner(auto5),,,,18-05-2025 14:31:15,18-05-2025 14:31:15,0.000s,PASSED
loginScreen.login(auto6),,,,18-05-2025 14:31:15,18-05-2025 14:31:25,9.141s,PASSED
homeScreen.goToIncomingDocument(),,,,18-05-2025 14:31:25,18-05-2025 14:31:25,0.094s,PASSED
inComingDocument.viewMainFile(document),,,,18-05-2025 14:31:25,18-05-2025 14:31:26,1.353s,PASSED
document.setSender(auto6),,,,18-05-2025 14:31:26,18-05-2025 14:31:26,0.001s,PASSED
"documentInformationScreen.performAction(document, APPROVE, COMMENT)",,,,18-05-2025 14:31:26,18-05-2025 14:31:34,8.135s,PASSED
documentInformationScreen.backToHome(),,,,18-05-2025 14:31:34,18-05-2025 14:31:36,1.869s,PASSED
inComingDocument.checkItemInDocument(),,,,18-05-2025 14:31:36,18-05-2025 14:31:36,0.001s,PASSED
homeScreen.goToOutComingDocument(),,,,18-05-2025 14:31:36,18-05-2025 14:31:46,9.828s,PASSED
outComingDocument.viewInformationDocument(document),,,,18-05-2025 14:31:46,18-05-2025 14:31:47,1.056s,PASSED
documentInformationScreen.checkDocumentTitle(document),,,,18-05-2025 14:31:47,18-05-2025 14:31:51,4.093s,PASSED
documentInformationScreen.checkSender(document),,,,18-05-2025 14:31:51,18-05-2025 14:31:51,0.108s,PASSED
documentInformationScreen.checkStatus(document),,,,18-05-2025 14:31:51,18-05-2025 14:31:51,0.124s,PASSED
documentInformationScreen.checkCreateDate(),,,,18-05-2025 14:31:51,18-05-2025 14:31:51,0.128s,PASSED
documentInformationScreen.checkFinishDate(document),,,,18-05-2025 14:31:51,18-05-2025 14:31:51,0.130s,PASSED
documentInformationScreen.checkPriority(document),,,,18-05-2025 14:31:51,18-05-2025 14:31:52,0.131s,PASSED
documentInformationScreen.checkDescription(document),,,,18-05-2025 14:31:52,18-05-2025 14:31:52,0.141s,PASSED
documentInformationScreen.checkAssigner(document),,,,18-05-2025 14:31:52,18-05-2025 14:31:53,1.439s,PASSED
documentInformationScreen.checkPresentFileName(document),,,,18-05-2025 14:31:53,18-05-2025 14:31:54,1.037s,PASSED
documentInformationScreen.checkAttachFileName(document),,,,18-05-2025 14:31:54,18-05-2025 14:31:56,1.780s,PASSED
"documentInformationScreen.checkComment(auto6, COMMENT)",,,,18-05-2025 14:31:56,18-05-2025 14:31:57,1.318s,PASSED
documentInformationScreen.backToHome(),,,,18-05-2025 14:31:57,18-05-2025 14:32:02,4.505s,PASSED
inComingDocument.checkItemInDocument(),,,,18-05-2025 14:32:02,18-05-2025 14:32:02,0.001s,PASSED
documentInformationScreen.backToHome(),,,,18-05-2025 14:32:02,18-05-2025 14:32:02,0.192s,PASSED
homeScreen.logout(),,,,18-05-2025 14:32:02,18-05-2025 14:32:10,8.179s,PASSED
loginScreen.login(auto5),,,,18-05-2025 14:32:10,18-05-2025 14:32:19,8.537s,PASSED
homeScreen.goToOutComingDocument(),,,,18-05-2025 14:32:19,18-05-2025 14:32:28,9.755s,PASSED
Start listener action : afterTest,,,,18-05-2025 14:32:28,18-05-2025 14:32:29,0.477s,PASSED
,,,,,,,
Test Cases/IPAPER APP/021 TU CHOI TẠI MAIN FILE_NHAP Y KIEN,,,,18-05-2025 14:32:29,18-05-2025 14:34:33,2m - 4.468s,PASSED
Start listener action : beforeTest,,,,18-05-2025 14:32:29,18-05-2025 14:32:32,2.574s,PASSED
"REQUEST_NAME = ""Trình ký PDF có sẵn""",,,,18-05-2025 14:32:32,18-05-2025 14:32:32,0.001s,PASSED
"COMMENT = ""Commented by automation team in case 21""",,,,18-05-2025 14:32:32,18-05-2025 14:32:32,0.000s,PASSED
"auto5 = DataTest.getUserTest(""auto5"")",,,,18-05-2025 14:32:32,18-05-2025 14:32:32,0.000s,PASSED
"auto6 = DataTest.getUserTest(""auto6"")",,,,18-05-2025 14:32:32,18-05-2025 14:32:32,0.001s,PASSED
"document = DataTest.createDocumentTest(auto5, auto6, null, ""dummy.pdf"", ""dummy.pdf"")",,,,18-05-2025 14:32:32,18-05-2025 14:32:32,0.001s,PASSED
loginScreen.login(auto5),,,,18-05-2025 14:32:32,18-05-2025 14:32:39,7.417s,PASSED
homeScreen.openRequestList(),,,,18-05-2025 14:32:39,18-05-2025 14:32:44,5.280s,PASSED
homeScreen.createRequest(REQUEST_NAME),,,,18-05-2025 14:32:44,18-05-2025 14:32:47,2.813s,PASSED
pdfSignScreen.fillInTitle(document.getTitle()),,,,18-05-2025 14:32:47,18-05-2025 14:32:50,2.472s,PASSED
pdfSignScreen.selectPriority(document.getPriority()),,,,18-05-2025 14:32:50,18-05-2025 14:32:52,2.404s,PASSED
pdfSignScreen.selectTime(document.getTime()),,,,18-05-2025 14:32:52,18-05-2025 14:32:54,2.440s,PASSED
pdfSignScreen.fillInDescription(document.getDescription()),,,,18-05-2025 14:32:54,18-05-2025 14:32:56,1.756s,PASSED
pdfSignScreen.selectAssigner(getAssigner().getEmail()),,,,18-05-2025 14:32:56,18-05-2025 14:33:02,6.062s,PASSED
pdfSignScreen.openMainFileBrowser(),,,,18-05-2025 14:33:02,18-05-2025 14:33:07,4.946s,PASSED
fileBrowserScreen.attachFile(document.getMainFileName()),,,,18-05-2025 14:33:07,18-05-2025 14:33:13,6.120s,PASSED
pdfSignScreen.openSubFileBrowser(),,,,18-05-2025 14:33:13,18-05-2025 14:33:15,1.506s,PASSED
fileBrowserScreen.attachFile(document.getSubFileName()),,,,18-05-2025 14:33:15,18-05-2025 14:33:21,6.218s,PASSED
pdfSignScreen.performAction(SEND_APPROVE),,,,18-05-2025 14:33:21,18-05-2025 14:33:25,3.961s,PASSED
pdfSignScreen.fillInOpinion(document.getComment()),,,,18-05-2025 14:33:25,18-05-2025 14:33:26,0.783s,PASSED
pdfSignScreen.submitRequest(),,,,18-05-2025 14:33:26,18-05-2025 14:33:33,7.371s,PASSED
documentInformationScreen.backToHome(),,,,18-05-2025 14:33:33,18-05-2025 14:33:33,0.193s,PASSED
homeScreen.logout(),,,,18-05-2025 14:33:33,18-05-2025 14:33:42,8.209s,PASSED
document.setStatus(WAIT_APPROVE),,,,18-05-2025 14:33:42,18-05-2025 14:33:42,0.001s,PASSED
document.setAssigner(auto5),,,,18-05-2025 14:33:42,18-05-2025 14:33:42,0.000s,PASSED
loginScreen.login(auto6),,,,18-05-2025 14:33:42,18-05-2025 14:33:51,9.134s,PASSED
homeScreen.goToIncomingDocument(),,,,18-05-2025 14:33:51,18-05-2025 14:33:51,0.081s,PASSED
inComingDocument.viewMainFile(document),,,,18-05-2025 14:33:51,18-05-2025 14:33:52,1.273s,PASSED
"documentInformationScreen.performAction(document, REJECT, COMMENT)",,,,18-05-2025 14:33:52,18-05-2025 14:34:00,8.129s,PASSED
documentInformationScreen.backToHome(),,,,18-05-2025 14:34:00,18-05-2025 14:34:02,1.777s,PASSED
inComingDocument.checkItemInDocument(),,,,18-05-2025 14:34:02,18-05-2025 14:34:02,0.001s,PASSED
homeScreen.goToOutComingDocument(),,,,18-05-2025 14:34:02,18-05-2025 14:34:12,10.285s,PASSED
outComingDocument.viewInformationDocument(document),,,,18-05-2025 14:34:12,18-05-2025 14:34:13,1.054s,PASSED
documentInformationScreen.checkDocumentTitle(document),,,,18-05-2025 14:34:13,18-05-2025 14:34:16,2.621s,PASSED
documentInformationScreen.checkSender(document),,,,18-05-2025 14:34:16,18-05-2025 14:34:16,0.114s,PASSED
documentInformationScreen.checkStatus(document),,,,18-05-2025 14:34:16,18-05-2025 14:34:16,0.114s,PASSED
documentInformationScreen.checkCreateDate(),,,,18-05-2025 14:34:16,18-05-2025 14:34:16,0.122s,PASSED
documentInformationScreen.checkFinishDate(document),,,,18-05-2025 14:34:16,18-05-2025 14:34:16,0.119s,PASSED
documentInformationScreen.checkPriority(document),,,,18-05-2025 14:34:16,18-05-2025 14:34:17,0.143s,PASSED
documentInformationScreen.checkDescription(document),,,,18-05-2025 14:34:17,18-05-2025 14:34:17,0.151s,PASSED
documentInformationScreen.checkPresentFileName(document),,,,18-05-2025 14:34:17,18-05-2025 14:34:22,5.532s,PASSED
documentInformationScreen.isAssignerDisplayed(),,,,18-05-2025 14:34:22,18-05-2025 14:34:25,3.175s,PASSED
documentInformationScreen.checkAttachFileName(document),,,,18-05-2025 14:34:25,18-05-2025 14:34:27,1.673s,PASSED
"documentInformationScreen.checkComment(auto6, COMMENT)",,,,18-05-2025 14:34:27,18-05-2025 14:34:28,1.402s,PASSED
documentInformationScreen.backToHome(),,,,18-05-2025 14:34:28,18-05-2025 14:34:33,4.438s,PASSED
inComingDocument.checkItemInDocument(),,,,18-05-2025 14:34:33,18-05-2025 14:34:33,0.000s,PASSED
Start listener action : afterTest,,,,18-05-2025 14:34:33,18-05-2025 14:34:33,0.519s,PASSED
,,,,,,,
Test Cases/IPAPER APP/038 LAY Y KIEN NHANH_NHAP Y KIEN,,,,18-05-2025 14:34:33,18-05-2025 14:36:50,2m - 16.786s,PASSED
Start listener action : beforeTest,,,,18-05-2025 14:34:33,18-05-2025 14:34:36,2.542s,PASSED
"REQUEST_NAME = ""Trình ký PDF có sẵn""",,,,18-05-2025 14:34:36,18-05-2025 14:34:36,0.000s,PASSED
"USER_CREATE_COMMENT = ""Commented by user create document""",,,,18-05-2025 14:34:36,18-05-2025 14:34:36,0.000s,PASSED
"ASSIGNER_COMMENT = ""Comment by assigner""",,,,18-05-2025 14:34:36,18-05-2025 14:34:36,0.000s,PASSED
"documentTitle = ""Trình ký "" + System.currentTimeMillis()",,,,18-05-2025 14:34:36,18-05-2025 14:34:36,0.001s,PASSED
"auto5 = DataTest.getUserTest(""auto5"")",,,,18-05-2025 14:34:36,18-05-2025 14:34:36,0.000s,PASSED
"auto6 = DataTest.getUserTest(""auto6"")",,,,18-05-2025 14:34:36,18-05-2025 14:34:36,0.000s,PASSED
"document = DataTest.createDocumentTest(auto5, auto6, null, ""dummy.pdf"", ""dummy.pdf"")",,,,18-05-2025 14:34:36,18-05-2025 14:34:36,0.001s,PASSED
loginScreen.login(auto5),,,,18-05-2025 14:34:36,18-05-2025 14:34:44,7.842s,PASSED
homeScreen.openRequestList(),,,,18-05-2025 14:34:44,18-05-2025 14:34:49,5.320s,PASSED
homeScreen.createRequest(REQUEST_NAME),,,,18-05-2025 14:34:49,18-05-2025 14:34:53,3.717s,PASSED
pdfSignScreen.fillInTitle(document.getTitle()),,,,18-05-2025 14:34:53,18-05-2025 14:34:56,2.706s,PASSED
pdfSignScreen.selectPriority(document.getPriority()),,,,18-05-2025 14:34:56,18-05-2025 14:34:58,1.991s,PASSED
pdfSignScreen.selectTime(document.getTime()),,,,18-05-2025 14:34:58,18-05-2025 14:35:01,3.571s,PASSED
pdfSignScreen.fillInDescription(document.getDescription()),,,,18-05-2025 14:35:01,18-05-2025 14:35:03,1.745s,PASSED
pdfSignScreen.selectAssigner(getAssigner().getEmail()),,,,18-05-2025 14:35:03,18-05-2025 14:35:08,4.693s,PASSED
pdfSignScreen.openMainFileBrowser(),,,,18-05-2025 14:35:08,18-05-2025 14:35:13,5.005s,PASSED
fileBrowserScreen.attachFile(document.getMainFileName()),,,,18-05-2025 14:35:13,18-05-2025 14:35:19,6.060s,PASSED
pdfSignScreen.openSubFileBrowser(),,,,18-05-2025 14:35:19,18-05-2025 14:35:20,1.487s,PASSED
fileBrowserScreen.attachFile(document.getSubFileName()),,,,18-05-2025 14:35:20,18-05-2025 14:35:26,6.232s,PASSED
pdfSignScreen.performAction(SEND_WITH_COMENT),,,,18-05-2025 14:35:26,18-05-2025 14:35:29,2.773s,PASSED
pdfSignScreen.fillInOpinion(USER_CREATE_COMMENT),,,,18-05-2025 14:35:29,18-05-2025 14:35:31,1.965s,PASSED
pdfSignScreen.submitRequest(),,,,18-05-2025 14:35:31,18-05-2025 14:35:38,7.345s,PASSED
documentInformationScreen.backToHome(),,,,18-05-2025 14:35:38,18-05-2025 14:35:39,0.194s,PASSED
homeScreen.logout(),,,,18-05-2025 14:35:39,18-05-2025 14:35:47,8.216s,PASSED
document.setStatus(WAIT_GET_COMMENT),,,,18-05-2025 14:35:47,18-05-2025 14:35:47,0.000s,PASSED
document.setAssigner(auto5),,,,18-05-2025 14:35:47,18-05-2025 14:35:47,0.000s,PASSED
loginScreen.login(auto6),,,,18-05-2025 14:35:47,18-05-2025 14:35:56,8.788s,PASSED
homeScreen.goToIncomingDocument(),,,,18-05-2025 14:35:56,18-05-2025 14:35:56,0.090s,PASSED
inComingDocument.viewInformationDocument(document),,,,18-05-2025 14:35:56,18-05-2025 14:36:03,6.853s,PASSED
documentInformationScreen.checkDocumentTitle(document),,,,18-05-2025 14:36:03,18-05-2025 14:36:03,0.368s,PASSED
documentInformationScreen.checkSender(document),,,,18-05-2025 14:36:03,18-05-2025 14:36:03,0.099s,PASSED
documentInformationScreen.checkStatus(document),,,,18-05-2025 14:36:03,18-05-2025 14:36:03,0.106s,PASSED
documentInformationScreen.checkCreateDate(),,,,18-05-2025 14:36:03,18-05-2025 14:36:03,0.128s,PASSED
documentInformationScreen.checkFinishDate(document),,,,18-05-2025 14:36:03,18-05-2025 14:36:03,0.122s,PASSED
documentInformationScreen.checkPriority(document),,,,18-05-2025 14:36:03,18-05-2025 14:36:04,0.147s,PASSED
documentInformationScreen.checkDescription(document),,,,18-05-2025 14:36:04,18-05-2025 14:36:04,0.163s,PASSED
documentInformationScreen.checkAssigner(document),,,,18-05-2025 14:36:04,18-05-2025 14:36:05,1.448s,PASSED
documentInformationScreen.checkPresentFileName(document),,,,18-05-2025 14:36:05,18-05-2025 14:36:06,1.105s,PASSED
documentInformationScreen.checkAttachFileName(document),,,,18-05-2025 14:36:06,18-05-2025 14:36:08,1.814s,PASSED
documentInformationScreen.backToHome(),,,,18-05-2025 14:36:08,18-05-2025 14:36:13,4.489s,PASSED
"inComingDocument.performAction(document, SEND_COMMENT, ASSIGNER_COMMENT)",,,,18-05-2025 14:36:13,18-05-2025 14:36:21,8.493s,PASSED
document.setSender(auto6),,,,18-05-2025 14:36:21,18-05-2025 14:36:21,0.002s,PASSED
inComingDocument.checkItemInDocument(),,,,18-05-2025 14:36:21,18-05-2025 14:36:21,0.001s,PASSED
homeScreen.goToOutComingDocument(),,,,18-05-2025 14:36:21,18-05-2025 14:36:31,9.655s,PASSED
outComingDocument.viewInformationDocument(document),,,,18-05-2025 14:36:31,18-05-2025 14:36:32,1.061s,PASSED
documentInformationScreen.checkDocumentTitle(document),,,,18-05-2025 14:36:32,18-05-2025 14:36:36,4.236s,PASSED
documentInformationScreen.checkSender(document),,,,18-05-2025 14:36:36,18-05-2025 14:36:36,0.104s,PASSED
documentInformationScreen.checkStatus(document),,,,18-05-2025 14:36:36,18-05-2025 14:36:36,0.124s,PASSED
documentInformationScreen.checkCreateDate(),,,,18-05-2025 14:36:36,18-05-2025 14:36:36,0.112s,PASSED
documentInformationScreen.checkFinishDate(document),,,,18-05-2025 14:36:36,18-05-2025 14:36:37,0.122s,PASSED
documentInformationScreen.checkPriority(document),,,,18-05-2025 14:36:37,18-05-2025 14:36:37,0.134s,PASSED
documentInformationScreen.checkDescription(document),,,,18-05-2025 14:36:37,18-05-2025 14:36:37,0.138s,PASSED
documentInformationScreen.isAssignerDisplayed(),,,,18-05-2025 14:36:37,18-05-2025 14:36:40,3.151s,PASSED
documentInformationScreen.checkPresentFileName(document),,,,18-05-2025 14:36:40,18-05-2025 14:36:41,0.888s,PASSED
documentInformationScreen.checkAttachFileName(document),,,,18-05-2025 14:36:41,18-05-2025 14:36:43,1.807s,PASSED
"documentInformationScreen.checkComment(auto6, ASSIGNER_COMMENT)",,,,18-05-2025 14:36:43,18-05-2025 14:36:44,1.362s,PASSED
"documentInformationScreen.checkComment(auto5, USER_CREATE_COMMENT)",,,,18-05-2025 14:36:44,18-05-2025 14:36:45,1.076s,PASSED
documentInformationScreen.backToHome(),,,,18-05-2025 14:36:45,18-05-2025 14:36:50,4.508s,PASSED
inComingDocument.checkItemInDocument(),,,,18-05-2025 14:36:50,18-05-2025 14:36:50,0.000s,PASSED
Start listener action : afterTest,,,,18-05-2025 14:36:50,18-05-2025 14:36:50,0.610s,PASSED
,,,,,,,
Test Cases/IPAPER APP/008 HIEN THI HO SO DI,,,,18-05-2025 14:36:50,18-05-2025 14:37:12,21.535s,PASSED
Start listener action : beforeTest,,,,18-05-2025 14:36:50,18-05-2025 14:36:53,2.553s,PASSED
"auto1 = DataTest.getUserTest(""auto1"")",,,,18-05-2025 14:36:53,18-05-2025 14:36:53,0.000s,PASSED
loginScreen.login(auto1),,,,18-05-2025 14:36:53,18-05-2025 14:37:01,8.111s,PASSED
homeScreen.goToOutComingDocument(),,,,18-05-2025 14:37:01,18-05-2025 14:37:11,10.332s,PASSED
outComingDocument.checkItemInDocument(),,,,18-05-2025 14:37:11,18-05-2025 14:37:11,0.001s,PASSED
Start listener action : afterTest,,,,18-05-2025 14:37:11,18-05-2025 14:37:12,0.493s,PASSED
,,,,,,,
Test Cases/IPAPER APP/024 TRA VE CHI TIET_NHAP Y KIEN,,,,18-05-2025 14:37:12,18-05-2025 14:39:20,2m - 8.678s,PASSED
Start listener action : beforeTest,,,,18-05-2025 14:37:12,18-05-2025 14:37:14,2.558s,PASSED
"REQUEST_NAME = ""Trình ký PDF có sẵn""",,,,18-05-2025 14:37:14,18-05-2025 14:37:14,0.000s,PASSED
"COMMENT = ""Commented by automaton test in case 19""",,,,18-05-2025 14:37:14,18-05-2025 14:37:14,0.000s,PASSED
"auto5 = DataTest.getUserTest(""auto5"")",,,,18-05-2025 14:37:14,18-05-2025 14:37:14,0.000s,PASSED
"auto6 = DataTest.getUserTest(""auto6"")",,,,18-05-2025 14:37:14,18-05-2025 14:37:14,0.001s,PASSED
"document = DataTest.createDocumentTest(auto5, auto6, null, ""dummy.pdf"", ""dummy.pdf"")",,,,18-05-2025 14:37:14,18-05-2025 14:37:14,0.000s,PASSED
loginScreen.login(auto5),,,,18-05-2025 14:37:14,18-05-2025 14:37:22,7.799s,PASSED
homeScreen.openRequestList(),,,,18-05-2025 14:37:22,18-05-2025 14:37:27,4.813s,PASSED
homeScreen.createRequest(REQUEST_NAME),,,,18-05-2025 14:37:27,18-05-2025 14:37:30,2.822s,PASSED
pdfSignScreen.fillInTitle(document.getTitle()),,,,18-05-2025 14:37:30,18-05-2025 14:37:32,2.516s,PASSED
pdfSignScreen.selectPriority(document.getPriority()),,,,18-05-2025 14:37:32,18-05-2025 14:37:35,2.403s,PASSED
pdfSignScreen.selectTime(document.getTime()),,,,18-05-2025 14:37:35,18-05-2025 14:37:37,2.491s,PASSED
